Year,Site,Date,Jdate,Start_time,End_time,Hours,Count_type,Species,Count,Num_observers,Nests_or_dens,Team_count,Observer
2014,colv,2004-07-14,185,11:50:00,19:30:00,7.67,exact,rutu,3,3,0,y,dward
2014,colv,2004-07-14,185,11:50:00,19:30:00,7.67,exact,sacr,1,3,0,y,dward
2014,colv,2004-07-14,185,11:50:00,19:30:00,7.67,exact,refo,1,3,0,y,dward
2014,colv,2004-07-14,185,11:50:00,19:30:00,7.67,exact,agsq,7,3,0,y,dward
2014,coat,2004-07-14,185,08:30:00,16:30:00,8,exact,paja,8,3,0,y,crew1
2014,coat,2004-07-14,185,08:30:00,16:30:00,8,exact,herg,2,3,0,y,crew1
2011,nome,2004-07-11,185,09:30:00,11:30:00,2,exact,agsq,1,5,0,y,wenglish
2012,nome,2003-07-12,185,10:00:00,18:00:00,8,exact,cora,2,5,0,y,NA
2012,nome,2003-07-12,185,10:00:00,18:00:00,8,exact,glgu,7,5,0,y,NA
2012,nome,2003-07-12,185,10:00:00,18:00:00,8,exact,ltja,1,5,0,y,NA
2012,nome,2003-07-12,185,10:00:00,18:00:00,8,exact,paja,12,5,0,y,NA
2012,nome,2003-07-12,185,10:00:00,18:00:00,8,exact,sacr,4,5,0,y,NA
2012,nome,2003-07-12,185,10:00:00,18:00:00,8,exact,seow,1,5,0,y,NA
2014,cari,2004-07-14,185,09:00:00,17:00:00,8,exact,glgu,7,1,0,n,idavies
2014,cari,2004-07-14,185,09:00:00,17:00:00,8,exact,paja,4,1,0,n,idavies
2014,cari,2004-07-14,185,09:00:00,17:00:00,8,exact,sacr,2,1,0,n,idavies
2014,cari,2004-07-14,185,09:00:00,17:00:00,8,exact,snow,1,1,0,n,idavies
2012,ikpi,2003-07-12,185,11:00:00,13:00:00,2,est,glgu,6,1,0,y,mmudge
2012,ikpi,2003-07-12,185,11:00:00,13:00:00,2,exact,poja,1,1,0,n,mmudge
2012,ikpi,2003-07-12,185,11:00:00,13:00:00,2,est,paja,5,1,0,y,mmudge
2012,ikpi,2003-07-12,185,11:00:00,13:00:00,2,exact,agsq,1,1,0,n,mmudge
2013,nome,2004-07-13,185,10:00:00,12:00:00,2,exact,refo,1,3,0,y,NA
2013,nome,2004-07-13,185,10:00:00,12:00:00,2,exact,tuvo,1,3,0,y,NA
2013,nome,2004-07-13,185,10:00:00,12:00:00,2,exact,cora,1,3,0,y,NA
2013,nome,2004-07-13,185,10:00:00,12:00:00,2,exact,paja,1,3,0,y,NA
2013,nome,2004-07-13,185,10:00:00,12:00:00,2,exact,glgu,1,3,0,y,NA
2011,chur,2004-07-11,185,08:10:00,17:45:00,9.58,NA,paja,3,3,0,y,edastous
2011,chur,2004-07-11,185,08:10:00,17:45:00,9.58,NA,cora,1,3,0,y,edastous
2014,cakr,2003-07-14,184,11:27:00,12:02:00,0.58,est,glgu,200,1,0,n,mmcconnell
2014,cakr,2003-07-14,184,11:27:00,12:02:00,0.58,est,ltja,150,1,0,n,mmcconnell
2014,cakr,2003-07-14,184,11:27:00,12:02:00,0.58,exact,sacr,21,1,0,n,mmcconnell
2014,cakr,2003-07-14,184,11:27:00,12:02:00,0.58,exact,megu,3,1,0,n,mmcconnell
2014,ikpi,2003-07-14,184,16:30:00,17:25:00,0.92,exact,glgu,1,1,0,n,pchilton
2014,ikpi,2003-07-14,184,16:30:00,17:25:00,0.92,exact,ltja,2,1,0,n,pchilton
2013,cakr,2003-07-13,184,16:30:00,17:30:00,1,exact,glgu,1,1,0,n,flin
2013,cakr,2003-07-13,184,16:30:00,17:30:00,1,exact,paja,2,1,0,n,flin
2013,cakr,2003-07-13,184,15:00:00,16:15:00,1.25,est,glgu,40,1,0,n,flin
2013,cakr,2003-07-13,184,15:00:00,16:15:00,1.25,exact,ltja,2,1,0,n,flin
2013,cakr,2003-07-13,184,15:00:00,16:15:00,1.25,exact,paja,5,1,0,n,flin
2013,cakr,2003-07-13,184,15:00:00,16:15:00,1.25,exact,sacr,3,1,0,n,flin
2012,prba,2002-07-12,184,11:18:00,12:38:00,1.33,exact,cora,1,1,0,n,apham
2012,prba,2002-07-12,184,11:18:00,12:38:00,1.33,exact,glgu,5,1,0,n,apham
2012,prba,2002-07-12,184,11:18:00,12:38:00,1.33,exact,paja,1,1,0,n,apham
2012,prba,2002-07-12,184,08:20:00,09:45:00,1.42,exact,arfo,1,1,0,n,apham
2012,prba,2002-07-12,184,08:20:00,09:45:00,1.42,exact,glgu,4,1,0,n,apham
2012,prba,2002-07-12,184,08:20:00,09:45:00,1.42,exact,ltja,2,1,0,n,apham
2012,prba,2002-07-12,184,08:20:00,09:45:00,1.42,exact,paja,1,1,0,n,apham
2013,prba,2003-07-13,184,12:05:00,14:15:00,2.17,exact,paja,3,1,0,n,brobinson
2012,chau,2002-07-12,184,11:20:00,14:00:00,2.67,exact,glgu,4,1,0,n,mboldenow
2012,chau,2002-07-12,184,11:20:00,14:00:00,2.67,exact,ltja,3,1,0,n,mboldenow
2012,chau,2002-07-12,184,11:20:00,14:00:00,2.67,est,unja,60,1,0,n,mboldenow
2012,chau,2002-07-12,184,11:20:00,14:00:00,2.67,exact,vegu,2,1,0,n,mboldenow
2014,chau,2003-07-14,184,12:30:00,15:30:00,3,exact,cora,1,1,0,n,jdiener
2014,chau,2003-07-14,184,12:30:00,15:30:00,3,exact,sacr,2,1,0,n,jdiener
2014,chau,2003-07-14,184,12:30:00,15:30:00,3,exact,vegu,4,1,0,n,jdiener
2013,colv,2003-07-13,184,11:10:00,14:19:00,3.15,exact,agsq,4,1,0,n,bwilkinson
2013,colv,2003-07-13,184,11:10:00,14:19:00,3.15,exact,glgu,2,1,0,n,bwilkinson
2013,colv,2003-07-13,184,11:10:00,14:19:00,3.15,exact,paja,2,1,0,n,bwilkinson
2013,colv,2003-07-13,184,11:10:00,14:19:00,3.15,exact,rutu,6,1,0,n,bwilkinson
2011,colv,2003-07-11,184,11:09:00,14:21:00,3.2,exact,agsq,2,1,0,n,bwilkinson
2011,colv,2003-07-11,184,11:09:00,14:21:00,3.2,exact,glgu,10,1,0,n,bwilkinson
2011,colv,2003-07-11,184,11:09:00,14:21:00,3.2,exact,ltja,5,1,0,n,bwilkinson
2011,colv,2003-07-11,184,11:09:00,14:21:00,3.2,exact,paja,1,1,0,n,bwilkinson
2011,colv,2003-07-11,184,11:09:00,14:21:00,3.2,exact,rutu,5,1,0,n,bwilkinson
2011,colv,2003-07-11,184,11:01:00,14:21:00,3.33,exact,agsq,3,1,0,n,dpavlik
2011,colv,2003-07-11,184,11:01:00,14:21:00,3.33,exact,glgu,8,1,0,n,dpavlik
2011,colv,2003-07-11,184,11:01:00,14:21:00,3.33,exact,ltja,7,1,0,n,dpavlik
2011,colv,2003-07-11,184,11:01:00,14:21:00,3.33,exact,paja,1,1,0,n,dpavlik
2011,colv,2003-07-11,184,11:01:00,14:21:00,3.33,exact,rutu,6,1,0,n,dpavlik
2011,colv,2003-07-11,184,11:01:00,14:21:00,3.33,exact,snow,1,1,0,n,dpavlik
2013,colv,2003-07-13,184,11:00:00,14:30:00,3.5,exact,glgu,5,1,0,n,scarvey
2013,colv,2003-07-13,184,11:00:00,14:30:00,3.5,exact,paja,2,1,0,n,scarvey
2014,ikpi,2003-07-14,184,05:31:00,09:15:00,3.73,exact,glgu,1,1,0,n,pchilton
2014,ikpi,2003-07-14,184,05:31:00,09:15:00,3.73,exact,sagu,1,1,0,n,pchilton
2013,bylo,2003-07-13,184,13:00:00,17:00:00,4,exact,glgu,6,1,0,n,fsenezgagnon
2013,bylo,2003-07-13,184,13:00:00,17:00:00,4,exact,sacr,2,1,0,n,fsenezgagnon
2012,lkri,2002-07-12,184,12:31:00,16:50:00,4.32,exact,ltja,1,1,0,n,apopovkina
2013,iglo,2003-07-13,184,13:30:00,18:00:00,4.5,est,herg,1,1,0,n,magiroux
2013,iglo,2003-07-13,184,13:30:00,18:00:00,4.5,exact,arfo,1,1,0,n,magiroux
2013,chau,2003-07-13,184,11:30:00,17:00:00,5.5,est,glgu,2,1,1,n,kpietrzak
2013,chau,2003-07-13,184,11:30:00,17:00:00,5.5,est,ltja,2,1,0,n,kpietrzak
2013,chau,2003-07-13,184,11:30:00,17:00:00,5.5,est,paja,4,1,0,n,kpietrzak
2013,chau,2003-07-13,184,11:30:00,17:00:00,5.5,est,sacr,12,1,0,n,kpietrzak
2013,chau,2003-07-13,184,11:30:00,17:00:00,5.5,est,vegu,5,1,0,n,kpietrzak
2014,colv,2003-07-14,184,12:45:00,18:30:00,5.75,exact,glgu,3,1,0,n,dward
2014,colv,2003-07-14,184,12:45:00,18:30:00,5.75,exact,paja,6,1,0,n,dward
2014,colv,2003-07-14,184,12:45:00,18:30:00,5.75,exact,ltja,6,1,0,n,dward
2014,colv,2003-07-14,184,12:45:00,18:30:00,5.75,exact,agsq,6,1,0,n,dward
2013,ikpi,2003-07-13,184,12:30:00,19:40:00,7.17,exact,agsq,3,1,0,n,epayne
2013,ikpi,2003-07-13,184,12:30:00,19:40:00,7.17,est,glgu,6,1,0,n,epayne
2013,ikpi,2003-07-13,184,12:30:00,19:40:00,7.17,exact,ltja,4,1,0,n,epayne
2013,ikpi,2003-07-13,184,12:30:00,19:40:00,7.17,exact,paja,5,1,0,n,epayne
2014,iglo,2003-07-14,184,11:50:00,19:30:00,7.67,est,cora,3,1,0,n,mtpaquet
2014,iglo,2003-07-14,184,11:50:00,19:30:00,7.67,est,glgu,2,1,0,n,mtpaquet
2014,iglo,2003-07-14,184,11:50:00,19:30:00,7.67,est,ungu,2,1,0,n,mtpaquet
2014,iglo,2003-07-14,184,11:50:00,19:30:00,7.67,exact,ltja,1,1,0,n,mtpaquet
2011,ikpi,2003-07-11,184,10:10:00,18:30:00,8.33,est,glgu,6,1,0,n,jwright
2011,ikpi,2003-07-11,184,10:10:00,18:30:00,8.33,exact,ltja,1,1,0,n,jwright
2011,ikpi,2003-07-11,184,10:10:00,18:30:00,8.33,exact,paja,1,1,0,n,jwright
2014,chur,2003-07-14,184,15:00:00,16:00:00,1,exact,herg,2,2,0,y,lkoloski
2014,chur,2003-07-14,184,08:45:00,10:00:00,1.25,exact,cora,1,2,0,y,lkoloski
2014,chur,2003-07-14,184,08:45:00,10:00:00,1.25,exact,noha,1,2,0,y,lkoloski
2014,chur,2003-07-14,184,08:45:00,10:00:00,1.25,exact,sacr,2,2,0,y,lkoloski
2012,chur,2002-07-12,184,08:35:00,11:30:00,2.92,exact,paja,1,2,0,y,jperz
2012,chur,2002-07-12,184,08:35:00,11:30:00,2.92,exact,sacr,2,2,0,y,jperz
2012,chur,2002-07-12,184,12:00:00,17:00:00,5,exact,cora,2,2,0,y,jperz
2012,chur,2002-07-12,184,12:00:00,17:00:00,5,exact,paja,8,2,0,y,jperz
2012,chur,2002-07-12,184,12:00:00,17:00:00,5,exact,rlha,1,2,0,y,jperz
2014,chur,2003-07-14,184,02:57:00,16:00:00,13.05,exact,cora,1,2,0,y,jperz
2014,chur,2003-07-14,184,02:57:00,16:00:00,13.05,exact,herg,4,2,0,y,jperz
2014,chur,2003-07-14,184,02:57:00,16:00:00,13.05,exact,paja,2,2,0,y,jperz
2014,coat,2003-07-14,184,08:00:00,16:00:00,8,exact,paja,7,3,0,y,crew1
2014,coat,2003-07-14,184,08:00:00,16:00:00,8,exact,herg,15,3,0,y,crew1
2012,nome,2002-07-12,184,08:00:00,10:00:00,2,exact,cora,2,4,0,y,NA
2012,nome,2002-07-12,184,08:00:00,10:00:00,2,exact,glgu,9,4,0,y,NA
2012,nome,2002-07-12,184,08:00:00,10:00:00,2,exact,megu,3,4,0,y,NA
2012,nome,2002-07-12,184,08:00:00,10:00:00,2,exact,paja,3,4,0,y,NA
2012,nome,2002-07-12,184,08:00:00,10:00:00,2,exact,tuvo,2,4,0,y,NA
2014,chur,2003-07-14,184,08:45:00,14:00:00,5.25,exact,cora,2,4,0,y,jperz
2014,chur,2003-07-14,184,08:45:00,14:00:00,5.25,exact,noha,1,4,0,y,jperz
2014,chur,2003-07-14,184,08:45:00,14:00:00,5.25,exact,paja,8,4,0,y,jperz
2014,chur,2003-07-14,184,08:45:00,14:00:00,5.25,exact,sacr,2,4,0,y,jperz
2011,nome,2003-07-11,184,10:00:00,12:00:00,2,exact,agsq,1,5,0,y,wenglish
2011,nome,2003-07-11,184,10:00:00,12:00:00,2,exact,cora,1,5,0,y,wenglish
2011,nome,2003-07-11,184,10:00:00,12:00:00,2,exact,glgu,1,5,0,y,wenglish
2011,nome,2003-07-11,184,10:00:00,12:00:00,2,exact,ltja,1,5,0,y,wenglish
2011,nome,2003-07-11,184,10:00:00,12:00:00,2,exact,paja,2,5,0,y,wenglish
2014,cari,2003-07-14,184,10:00:00,17:00:00,7,exact,glgu,8,1,0,n,idavies
2014,cari,2003-07-14,184,10:00:00,17:00:00,7,exact,paja,6,1,0,n,idavies
2014,cari,2003-07-14,184,10:00:00,17:00:00,7,exact,ltja,4,1,0,n,idavies
2014,cari,2003-07-14,184,10:00:00,17:00:00,7,exact,sacr,2,1,0,n,idavies
2014,cari,2003-07-14,184,10:00:00,17:00:00,7,exact,snow,1,1,0,n,idavies
2012,ikpi,2002-07-12,184,14:30:00,15:50:00,1.33,exact,glgu,2,1,0,y,kpietrzak
2012,ikpi,2002-07-12,184,14:30:00,15:50:00,1.33,exact,paja,2,1,0,y,kpietrzak
2012,ikpi,2002-07-12,184,14:30:00,15:50:00,1.33,exact,agsq,3,1,0,y,kpietrzak
2013,nome,2003-07-13,184,10:00:00,13:00:00,3,exact,tuvo,1,4,0,y,NA
2013,nome,2003-07-13,184,10:00:00,13:00:00,3,exact,cora,1,4,0,y,NA
2013,nome,2003-07-13,184,10:00:00,13:00:00,3,exact,paja,1,4,0,y,NA
2013,nome,2003-07-13,184,10:00:00,13:00:00,3,exact,sacr,1,4,0,y,NA
2013,nome,2003-07-13,184,10:00:00,13:00:00,3,exact,megu,1,4,0,y,NA
2013,nome,2003-07-13,184,10:00:00,13:00:00,3,exact,glgu,6,4,0,y,NA
2012,prba,2001-07-12,183,12:50:00,14:20:00,1.5,exact,agsq,1,1,0,n,jlautenbach
2012,prba,2001-07-12,183,12:50:00,14:20:00,1.5,exact,cora,1,1,0,n,jlautenbach
2012,prba,2001-07-12,183,12:50:00,14:20:00,1.5,exact,glgu,4,1,0,n,jlautenbach
2012,prba,2001-07-12,183,12:50:00,14:20:00,1.5,exact,ltja,4,1,0,n,jlautenbach
2012,prba,2001-07-12,183,12:50:00,14:20:00,1.5,exact,paja,4,1,0,n,jlautenbach
2012,prba,2001-07-12,183,12:50:00,14:20:00,1.5,exact,snow,4,1,0,n,jlautenbach
2011,prba,2002-07-11,183,15:11:00,16:48:00,1.62,exact,glgu,2,1,0,n,eames
2011,prba,2002-07-11,183,15:11:00,16:48:00,1.62,exact,paja,1,1,0,n,eames
2011,prba,2002-07-11,183,15:11:00,16:48:00,1.62,exact,snow,2,1,0,n,eames
2012,prba,2001-07-12,183,08:15:00,10:00:00,1.75,exact,glgu,2,1,0,n,jlautenbach
2012,prba,2001-07-12,183,08:15:00,10:00:00,1.75,exact,ltja,2,1,0,n,jlautenbach
2012,prba,2001-07-12,183,08:15:00,10:00:00,1.75,exact,paja,4,1,0,n,jlautenbach
2012,prba,2001-07-12,183,08:15:00,10:00:00,1.75,exact,snow,2,1,0,n,jlautenbach
2012,lkri,2001-07-12,183,18:40:00,20:29:00,1.82,exact,arfo,3,1,0,n,apopovkina
2013,barr,2002-07-13,183,09:50:00,11:40:00,1.83,exact,ltja,1,1,0,n,lrensel
2013,barr,2002-07-13,183,09:50:00,11:40:00,1.83,exact,paja,2,1,0,n,lrensel
2012,prba,2001-07-12,183,10:40:00,12:30:00,1.83,exact,cora,4,1,0,n,jlautenbach
2012,prba,2001-07-12,183,10:40:00,12:30:00,1.83,exact,glgu,16,1,0,n,jlautenbach
2012,prba,2001-07-12,183,10:40:00,12:30:00,1.83,exact,ltja,2,1,0,n,jlautenbach
2012,prba,2001-07-12,183,10:40:00,12:30:00,1.83,exact,paja,1,1,0,n,jlautenbach
2012,prba,2001-07-12,183,10:40:00,12:30:00,1.83,exact,refo,1,1,0,n,jlautenbach
2013,barr,2002-07-13,183,11:45:00,14:15:00,2.5,exact,glgu,1,1,0,n,lrensel
2013,barr,2002-07-13,183,11:45:00,14:15:00,2.5,exact,ltja,1,1,0,n,lrensel
2013,barr,2002-07-13,183,11:45:00,14:15:00,2.5,exact,paja,1,1,0,n,lrensel
2014,iglo,2002-07-14,183,20:30:00,23:15:00,2.75,est,arfo,1,1,0,n,mgiroux
2014,iglo,2002-07-14,183,20:30:00,23:15:00,2.75,est,cora,2,1,0,n,mgiroux
2014,iglo,2002-07-14,183,20:30:00,23:15:00,2.75,est,sagu,1,1,0,n,mgiroux
2011,colv,2002-07-11,183,18:13:00,21:50:00,3.62,exact,agsq,6,1,0,n,dpavlik
2011,colv,2002-07-11,183,18:13:00,21:50:00,3.62,exact,glgu,5,1,0,n,dpavlik
2011,colv,2002-07-11,183,18:13:00,21:50:00,3.62,exact,ltja,1,1,0,n,dpavlik
2011,colv,2002-07-11,183,18:13:00,21:50:00,3.62,exact,paja,7,1,0,n,dpavlik
2013,barr,2002-07-13,183,10:00:00,13:45:00,3.75,exact,glgu,10,1,0,n,jdanby
2013,barr,2002-07-13,183,10:00:00,13:45:00,3.75,exact,ltja,20,1,0,n,jdanby
2013,barr,2002-07-13,183,10:00:00,13:45:00,3.75,exact,paja,10,1,0,n,jdanby
2014,iglo,2002-07-14,183,11:41:00,15:30:00,3.82,est,cora,1,1,0,n,nlecomte
2014,iglo,2002-07-14,183,11:41:00,15:30:00,3.82,est,glgu,2,1,0,n,nlecomte
2014,iglo,2002-07-14,183,11:41:00,15:30:00,3.82,est,ungu,2,1,0,n,nlecomte
2014,iglo,2002-07-14,183,11:41:00,15:30:00,3.82,est,ltja,1,1,0,n,nlecomte
2014,iglo,2002-07-14,183,11:41:00,15:30:00,3.82,est,paja,1,1,0,n,nlecomte
2011,ikpi,2002-07-11,183,10:00:00,13:50:00,3.83,exact,agsq,2,1,0,n,acook
2011,ikpi,2002-07-11,183,10:00:00,13:50:00,3.83,est,glgu,4,1,0,n,acook
2011,ikpi,2002-07-11,183,10:00:00,13:50:00,3.83,est,paja,2,1,0,n,acook
2011,colv,2002-07-11,183,18:16:00,22:11:00,3.92,exact,agsq,1,1,0,n,bwilkinson
2011,colv,2002-07-11,183,18:16:00,22:11:00,3.92,exact,glgu,6,1,0,n,bwilkinson
2011,colv,2002-07-11,183,18:16:00,22:11:00,3.92,exact,ltja,2,1,0,n,bwilkinson
2011,colv,2002-07-11,183,18:16:00,22:11:00,3.92,exact,paja,1,1,0,n,bwilkinson
2011,colv,2002-07-11,183,18:16:00,22:11:00,3.92,exact,rutu,6,1,0,n,bwilkinson
2011,colv,2002-07-11,183,18:16:00,22:11:00,3.92,exact,snow,1,1,0,n,bwilkinson
2014,ikpi,2002-07-14,183,08:50:00,13:35:00,4.75,exact,glgu,5,1,0,n,mdodds
2014,ikpi,2002-07-14,183,08:50:00,13:35:00,4.75,exact,paja,4,1,0,n,mdodds
2014,ikpi,2002-07-14,183,08:50:00,13:35:00,4.75,exact,ltja,1,1,0,n,mdodds
2014,ikpi,2002-07-14,183,08:50:00,13:35:00,4.75,exact,agsq,1,1,0,n,mdodds
2012,cari,2001-07-12,183,10:30:00,15:30:00,5,exact,arfo,1,1,0,n,idavies
2012,cari,2001-07-12,183,10:30:00,15:30:00,5,exact,cole,1,1,0,n,idavies
2012,cari,2001-07-12,183,10:30:00,15:30:00,5,exact,glgu,19,1,0,n,idavies
2012,cari,2001-07-12,183,10:30:00,15:30:00,5,exact,ltja,5,1,0,n,idavies
2012,cari,2001-07-12,183,10:30:00,15:30:00,5,exact,paja,10,1,0,n,idavies
2012,cari,2001-07-12,183,10:30:00,15:30:00,5,exact,snow,3,1,0,n,idavies
2012,chau,2001-07-12,183,13:30:00,18:30:00,5,exact,cora,1,1,0,n,mboldenow
2012,chau,2001-07-12,183,13:30:00,18:30:00,5,exact,glgu,3,1,0,n,mboldenow
2012,chau,2001-07-12,183,13:30:00,18:30:00,5,exact,ltja,3,1,0,n,mboldenow
2012,chau,2001-07-12,183,13:30:00,18:30:00,5,exact,poja,1,1,0,n,mboldenow
2012,chau,2001-07-12,183,13:30:00,18:30:00,5,est,unja,50,1,0,n,mboldenow
2012,chau,2001-07-12,183,13:30:00,18:30:00,5,exact,vegu,2,1,0,n,mboldenow
2013,colv,2002-07-13,183,11:40:00,17:00:00,5.33,exact,agsq,11,1,0,n,scarvey
2013,colv,2002-07-13,183,11:40:00,17:00:00,5.33,exact,glgu,8,1,0,n,scarvey
2013,colv,2002-07-13,183,11:40:00,17:00:00,5.33,exact,ltja,1,1,0,n,scarvey
2013,colv,2002-07-13,183,11:40:00,17:00:00,5.33,exact,noha,1,1,0,n,scarvey
2013,colv,2002-07-13,183,11:40:00,17:00:00,5.33,exact,paja,3,1,0,n,scarvey
2013,colv,2002-07-13,183,11:40:00,17:00:00,5.33,exact,refo,1,1,0,n,scarvey
2013,colv,2002-07-13,183,11:40:00,17:00:00,5.33,exact,rutu,3,1,0,n,scarvey
2013,colv,2002-07-13,183,11:40:00,17:00:00,5.33,exact,sacr,2,1,0,n,scarvey
2013,colv,2002-07-13,183,12:23:00,17:51:00,5.47,exact,glgu,2,1,0,n,bwilkinson
2013,colv,2002-07-13,183,12:23:00,17:51:00,5.47,exact,ltja,2,1,0,n,bwilkinson
2013,colv,2002-07-13,183,12:23:00,17:51:00,5.47,exact,paja,4,1,0,n,bwilkinson
2013,colv,2002-07-13,183,12:23:00,17:51:00,5.47,exact,rutu,1,1,0,n,bwilkinson
2012,colv,2001-07-12,183,10:00:00,15:50:00,5.83,est,agsq,12,1,0,n,msmith
2012,colv,2001-07-12,183,10:00:00,15:50:00,5.83,est,glgu,8,1,0,n,msmith
2012,colv,2001-07-12,183,10:00:00,15:50:00,5.83,exact,paja,2,1,0,n,msmith
2012,colv,2001-07-12,183,10:00:00,15:50:00,5.83,exact,snow,2,1,0,n,msmith
2012,cakr,2001-07-12,183,10:30:00,16:30:00,6,exact,bltu,2,1,0,n,edastous
2012,cakr,2001-07-12,183,10:30:00,16:30:00,6,est,glgu,12,1,0,n,edastous
2012,cakr,2001-07-12,183,10:30:00,16:30:00,6,exact,megu,1,1,0,n,edastous
2012,cakr,2001-07-12,183,10:30:00,16:30:00,6,exact,paja,3,1,1,n,edastous
2012,cakr,2001-07-12,183,10:30:00,16:30:00,6,exact,sacr,5,1,1,n,edastous
2013,barr,2002-07-13,183,11:45:00,17:45:00,6,exact,cora,1,1,0,n,jcunningham
2013,barr,2002-07-13,183,11:45:00,17:45:00,6,exact,glgu,1,1,0,n,jcunningham
2013,barr,2002-07-13,183,11:45:00,17:45:00,6,exact,ltja,3,1,0,n,jcunningham
2013,barr,2002-07-13,183,11:45:00,17:45:00,6,exact,paja,3,1,0,n,jcunningham
2012,cari,2001-07-12,183,09:45:00,16:00:00,6.25,exact,cole,1,1,0,n,akneidel
2012,cari,2001-07-12,183,09:45:00,16:00:00,6.25,exact,glgu,14,1,0,n,akneidel
2012,cari,2001-07-12,183,09:45:00,16:00:00,6.25,exact,ltja,1,1,0,n,akneidel
2012,cari,2001-07-12,183,09:45:00,16:00:00,6.25,exact,paja,4,1,0,n,akneidel
2012,cari,2001-07-12,183,09:45:00,16:00:00,6.25,exact,snow,2,1,0,n,akneidel
2012,cari,2001-07-12,183,09:45:00,16:00:00,6.25,exact,arfo,1,1,0,n,bwinn
2012,cari,2001-07-12,183,09:45:00,16:00:00,6.25,exact,glgu,8,1,0,n,bwinn
2012,cari,2001-07-12,183,09:45:00,16:00:00,6.25,exact,ltja,6,1,0,n,bwinn
2012,cari,2001-07-12,183,09:45:00,16:00:00,6.25,exact,paja,4,1,0,n,bwinn
2012,cari,2001-07-12,183,09:45:00,16:00:00,6.25,exact,sacr,3,1,0,n,bwinn
2012,cari,2001-07-12,183,09:45:00,16:00:00,6.25,exact,snow,2,1,0,n,bwinn
2014,chau,2002-07-14,183,11:00:00,18:00:00,7,exact,glgu,4,1,0,n,lgoodrick
2014,chau,2002-07-14,183,11:00:00,18:00:00,7,exact,paja,4,1,0,n,lgoodrick
2014,chau,2002-07-14,183,11:00:00,18:00:00,7,est,ltja,3,1,0,n,lgoodrick
2014,chau,2002-07-14,183,11:00:00,18:00:00,7,exact,sacr,4,1,0,n,lgoodrick
2014,chau,2002-07-14,183,11:00:00,18:00:00,7,exact,rlha,1,1,0,n,lgoodrick
2014,chau,2002-07-14,183,11:00:00,18:00:00,7,exact,vegu,4,1,0,n,lgoodrick
2014,iglo,2002-07-14,183,11:00:00,18:00:00,7,est,cora,1,1,0,n,mcfrenette
2014,iglo,2002-07-14,183,11:00:00,18:00:00,7,est,glgu,1,1,0,n,mcfrenette
2012,colv,2001-07-12,183,11:03:00,18:32:00,7.48,exact,agsq,4,1,0,n,bwilkinson
2012,colv,2001-07-12,183,11:03:00,18:32:00,7.48,exact,glgu,5,1,0,n,bwilkinson
2012,colv,2001-07-12,183,11:03:00,18:32:00,7.48,exact,ltja,2,1,0,n,bwilkinson
2012,colv,2001-07-12,183,11:03:00,18:32:00,7.48,exact,paja,6,1,0,n,bwilkinson
2012,colv,2001-07-12,183,11:03:00,18:32:00,7.48,exact,rutu,2,1,0,n,bwilkinson
2012,colv,2001-07-12,183,11:03:00,18:32:00,7.48,exact,snow,1,1,0,n,bwilkinson
2013,ikpi,2002-07-13,183,11:30:00,19:30:00,8,est,agsq,2,1,0,n,ojames
2013,ikpi,2002-07-13,183,11:30:00,19:30:00,8,est,glgu,4,1,0,n,ojames
2013,ikpi,2002-07-13,183,11:30:00,19:30:00,8,est,paja,4,1,1,n,ojames
2013,bylo,2002-07-13,183,13:00:00,23:00:00,10,exact,arfo,1,1,0,n,fsenezgagnon
2013,bylo,2002-07-13,183,13:00:00,23:00:00,10,exact,glgu,2,1,0,n,fsenezgagnon
2013,bylo,2002-07-13,183,13:00:00,23:00:00,10,exact,sacr,2,1,0,n,fsenezgagnon
2014,chur,2002-07-14,183,08:45:00,10:30:00,1.75,exact,cora,1,2,0,y,lkoloski
2014,chur,2002-07-14,183,08:45:00,10:30:00,1.75,exact,paja,7,2,0,y,lkoloski
2013,barr,2002-07-13,183,14:15:00,18:00:00,3.75,est,glgu,10,2,0,y,lrensel
2013,barr,2002-07-13,183,14:15:00,18:00:00,3.75,exact,ltja,4,2,0,y,lrensel
2013,barr,2002-07-13,183,14:15:00,18:00:00,3.75,exact,paja,4,2,0,y,lrensel
2013,barr,2002-07-13,183,14:00:00,19:30:00,5.5,est,glgu,17,2,0,y,jdanby
2013,barr,2002-07-13,183,14:00:00,19:30:00,5.5,est,ltja,8,2,0,y,jdanby
2013,barr,2002-07-13,183,14:00:00,19:30:00,5.5,est,paja,7,2,1,y,jdanby
2014,chur,2002-07-14,183,08:45:00,14:15:00,5.5,exact,cora,2,2,0,y,jperz
2014,chur,2002-07-14,183,08:45:00,14:15:00,5.5,exact,paja,7,2,0,y,jperz
2014,chur,2002-07-14,183,08:45:00,14:15:00,5.5,exact,sacr,2,2,0,y,jperz
2014,colv,2002-07-14,183,12:00:00,18:00:00,6,exact,glgu,3,2,0,y,dward
2014,colv,2002-07-14,183,12:00:00,18:00:00,6,exact,paja,7,2,0,y,dward
2014,colv,2002-07-14,183,12:00:00,18:00:00,6,exact,ltja,13,2,0,y,dward
2014,colv,2002-07-14,183,12:00:00,18:00:00,6,exact,rutu,10,2,0,y,dward
2014,colv,2002-07-14,183,12:00:00,18:00:00,6,exact,refo,1,2,0,y,dward
